ownership_type_id,organization_size_id,sk_nace_category_id,legal_form_id,municipality_id,district_id,region_id,id,cin,tin,corporate_body_name,city,street,postal_code,last_updated_on,established_on,consolidated,data_source,created_at,updated_at,deleted,terminated_on,sid,region_name,region_en,district_name,district_en,municipality,mun_en,legal_form,lf_en,sk_nace_category,nace_en,organization_size,os_en,ownership_type,ow_en,min_emp,max_emp,sector,nace_g_name,nace_g_code,nace_cl_code,nace_cl_name,nace_root_code,nace_root_name,tvc_network,zemp_geopark,se,nw,eu_tour,unwto_oecd_tour
2,0,49390,101,522007,806,8,325154,43695451,1076499545,Michal Szabad,Slanec,Záhradná 459/7A,4417,06/03/2019,28/02/2018,FALSE,SUSR,17/05/2016 22:20,07/03/2019 02:02,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice - okolie,Košice - okolie,Slanec,Slanec,Živnostník,Entrepreneur,Ost.osobná pozemná dopr.,Oth.pass.land transp.nec,nezistený,unknown,Súkromné tuzemské,Private inland,1,1,SK HOBO CORE,Other passenger land transport,H49.3,H49,Land transport and transport via pipelines,H,Transporting and storage,FALSE,FALSE,True,NULL,partialy tourism industry,individual transportation industries
2,1,56101,101,522007,806,8,1644466,50393669,1083067920,Štefánia Michalovová,Slanec,Záhradná 195/9,4417,05/02/2019,15/07/2016,FALSE,SUSR,16/08/2016 02:00,06/02/2019 02:58,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice - okolie,Košice - okolie,Slanec,Slanec,Živnostník,Entrepreneur,Jedálne,Eating houses,0 zamestnancov,0 employees,Súkromné tuzemské,Private inland,1,1,SK HOBO CORE,Restaurants and mobile food service activities,I56.1,I56,Food and beverage service activities,I,Accommodation and food service activities,FALSE,FALSE,True,NULL,partialy tourism industry,catering & food service industries
2,0,56300,101,522007,806,8,1927164,53260422,NULL,Marek Bratičák,Slanec,Parková 254/24,4417,09/09/2020,24/08/2020,FALSE,SUSR,10/09/2020 02:20,10/09/2020 02:20,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice - okolie,Košice - okolie,Slanec,Slanec,Živnostník,Entrepreneur,Služby pohostinstiev,Beverage serving activ.,nezistený,unknown,Súkromné tuzemské,Private inland,1,1,SK HOBO CORE,Beverage serving activities,I56.3,I56,Food and beverage service activities,I,Accommodation and food service activities,FALSE,FALSE,True,NULL,partialy tourism industry,catering & food service industries
2,4,56300,112,522007,806,8,1129590,46258205,2023306109,Krčma Slanec s.r.o.,Slanec,Záhradná 195/9,4417,06/09/2017,02/07/2011,FALSE,SUSR,17/05/2016 23:22,07/09/2017 02:27,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice - okolie,Košice - okolie,Slanec,Slanec,Spol. s r. o.,Limited liability comp.,Služby pohostinstiev,Beverage serving activ.,3-4 zamestnanci,3-4 employees,Súkromné tuzemské,Private inland,3,4,SK HOBO CORE,Beverage serving activities,I56.3,I56,Food and beverage service activities,I,Accommodation and food service activities,FALSE,FALSE,True,NULL,partialy tourism industry,catering & food service industries
2,0,56300,101,522007,806,8,781984,44593295,NULL,Erika Héžeľová,Slanec,Pekárenská 112/2,4417,10/08/2020,09/07/2020,FALSE,SUSR,17/05/2016 23:04,11/08/2020 02:16,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice - okolie,Košice - okolie,Slanec,Slanec,Živnostník,Entrepreneur,Služby pohostinstiev,Beverage serving activ.,nezistený,unknown,Súkromné tuzemské,Private inland,1,1,SK HOBO CORE,Beverage serving activities,I56.3,I56,Food and beverage service activities,I,Accommodation and food service activities,FALSE,FALSE,True,NULL,partialy tourism industry,catering & food service industries
2,0,56300,112,522007,806,8,767348,44900295,2022878396,"FIRMA B&S, s.r.o.",Slanec,Dolná 145/16,4417,31/07/2017,07/08/2009,FALSE,SUSR,17/05/2016 23:03,01/08/2017 13:59,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice - okolie,Košice - okolie,Slanec,Slanec,Spol. s r. o.,Limited liability comp.,Služby pohostinstiev,Beverage serving activ.,nezistený,unknown,Súkromné tuzemské,Private inland,0,0,SK HOBO CORE,Beverage serving activities,I56.3,I56,Food and beverage service activities,I,Accommodation and food service activities,FALSE,FALSE,True,NULL,partialy tourism industry,catering & food service industries
2,0,56101,101,522007,806,8,26104,10698426,1031483761,František Held,Slanec,Hlavná 25/54,4417,04/09/2019,01/08/2019,FALSE,SUSR,17/05/2016 21:49,05/09/2019 02:00,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice - okolie,Košice - okolie,Slanec,Slanec,Živnostník,Entrepreneur,Jedálne,Eating houses,nezistený,unknown,Súkromné tuzemské,Private inland,1,1,SK HOBO CORE,Restaurants and mobile food service activities,I56.1,I56,Food and beverage service activities,I,Accommodation and food service activities,FALSE,FALSE,True,NULL,partialy tourism industry,catering & food service industries
7,0,56109,112,522007,806,8,522024,36698806,2022273198,TESLA GLOBAL s. r. o.,Slanec,Pod Hradom 359/8,4417,11/05/2020,16/11/2006,FALSE,SUSR,17/05/2016 20:57,12/05/2020 20:20,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice - okolie,Košice - okolie,Slanec,Slanec,Spol. s r. o.,Limited liability comp.,Ost.účelové stravovanie,Other purpose consume,nezistený,unknown,Zahraničné,Foreign,0,0,SK HOBO CORE,Restaurants and mobile food service activities,I56.1,I56,Food and beverage service activities,I,Accommodation and food service activities,FALSE,FALSE,True,NULL,partialy tourism industry,catering & food service industries
2,1,56101,101,528242,811,8,1593874,40260925,1120672641,Erika Červeňáková,Čeľovce,Hlavná 14/52,7617,05/02/2019,01/05/2015,FALSE,SUSR,17/05/2016 23:45,06/02/2019 02:56,FALSE,NULL,NULL,Košický kraj,Region of Košice,Trebišov,Trebišov,Čeľovce,Čeľovce,Živnostník,Entrepreneur,Jedálne,Eating houses,0 zamestnancov,0 employees,Súkromné tuzemské,Private inland,1,1,SK HOBO CORE,Restaurants and mobile food service activities,I56.1,I56,Food and beverage service activities,I,Accommodation and food service activities,FALSE,FALSE,True,NULL,partialy tourism industry,catering & food service industries
2,1,49390,101,528242,811,8,1609477,48267511,NULL,Ján Džavoronok,Čeľovce,Hlavná 47/2,7617,05/02/2019,01/08/2015,FALSE,SUSR,17/05/2016 23:46,06/02/2019 02:57,FALSE,NULL,NULL,Košický kraj,Region of Košice,Trebišov,Trebišov,Čeľovce,Čeľovce,Živnostník,Entrepreneur,Ost.osobná pozemná dopr.,Oth.pass.land transp.nec,0 zamestnancov,0 employees,Súkromné tuzemské,Private inland,1,1,SK HOBO CORE,Other passenger land transport,H49.3,H49,Land transport and transport via pipelines,H,Transporting and storage,FALSE,FALSE,True,NULL,partialy tourism industry,individual transportation industries
2,0,49390,101,528242,811,8,1580769,48043125,NULL,Patrik Kľučár,Čeľovce,Hlavná 64/31,7617,31/07/2017,28/01/2015,FALSE,SUSR,17/05/2016 23:44,01/08/2017 18:21,FALSE,NULL,NULL,Košický kraj,Region of Košice,Trebišov,Trebišov,Čeľovce,Čeľovce,Živnostník,Entrepreneur,Ost.osobná pozemná dopr.,Oth.pass.land transp.nec,nezistený,unknown,Súkromné tuzemské,Private inland,1,1,SK HOBO CORE,Other passenger land transport,H49.3,H49,Land transport and transport via pipelines,H,Transporting and storage,FALSE,FALSE,True,NULL,partialy tourism industry,individual transportation industries
2,0,49390,101,528587,811,8,758522,44814399,1080991879,Roman Lazár - LARO,Michaľany,Ulica na sídlisku 375/28,7614,05/12/2018,01/08/2018,FALSE,SUSR,17/05/2016 23:02,06/12/2018 02:01,FALSE,NULL,NULL,Košický kraj,Region of Košice,Trebišov,Trebišov,Michaľany,Michaľany,Živnostník,Entrepreneur,Ost.osobná pozemná dopr.,Oth.pass.land transp.nec,nezistený,unknown,Súkromné tuzemské,Private inland,1,1,SK HOBO CORE,Other passenger land transport,H49.3,H49,Land transport and transport via pipelines,H,Transporting and storage,FALSE,TRUE,True,NULL,partialy tourism industry,individual transportation industries
2,0,49390,101,528587,811,8,1796721,51964431,NULL,Marián Nináč,Michaľany,Ulica na sídlisku 367/40A,7614,04/10/2018,14/09/2018,FALSE,SUSR,05/10/2018 02:06,05/10/2018 02:06,FALSE,NULL,NULL,Košický kraj,Region of Košice,Trebišov,Trebišov,Michaľany,Michaľany,Živnostník,Entrepreneur,Ost.osobná pozemná dopr.,Oth.pass.land transp.nec,nezistený,unknown,Súkromné tuzemské,Private inland,1,1,SK HOBO CORE,Other passenger land transport,H49.3,H49,Land transport and transport via pipelines,H,Transporting and storage,FALSE,TRUE,True,NULL,partialy tourism industry,individual transportation industries
2,0,49320,101,528587,811,8,1508176,42325684,NULL,Jozef Csorba,Michaľany,Hlavná ulica 272/50,7614,07/04/2020,28/08/2019,FALSE,SUSR,17/05/2016 23:36,12/05/2020 20:50,FALSE,NULL,NULL,Košický kraj,Region of Košice,Trebišov,Trebišov,Michaľany,Michaľany,Živnostník,Entrepreneur,Taxislužba,Taxi operation,nezistený,unknown,Súkromné tuzemské,Private inland,1,1,SK HOBO CORE,Other passenger land transport,H49.3,H49,Land transport and transport via pipelines,H,Transporting and storage,FALSE,TRUE,True,NULL,partialy tourism industry,individual transportation industries
2,2,56101,112,528587,811,8,1579389,48072672,2120044498,JONY s.r.o.,Michaľany,Luhyňská 162/40,7614,07/12/2020,06/03/2015,FALSE,SUSR,17/05/2016 23:44,08/12/2020 02:27,FALSE,NULL,NULL,Košický kraj,Region of Košice,Trebišov,Trebišov,Michaľany,Michaľany,Spol. s r. o.,Limited liability comp.,Jedálne,Eating houses,1 zamestnanec,1 employees,Súkromné tuzemské,Private inland,1,1,SK HOBO CORE,Restaurants and mobile food service activities,I56.1,I56,Food and beverage service activities,I,Accommodation and food service activities,FALSE,TRUE,True,NULL,partialy tourism industry,catering & food service industries
2,0,56109,101,528587,811,8,297114,17266807,NULL,Mária Pastorová - BUFET ZÁHRADA,Michaľany,Staničná,7614,29/12/2015,17/06/1991,FALSE,SUSR,17/05/2016 22:17,01/09/2019 16:48,FALSE,NULL,NULL,Košický kraj,Region of Košice,Trebišov,Trebišov,Michaľany,Michaľany,Živnostník,Entrepreneur,Ost.účelové stravovanie,Other purpose consume,nezistený,unknown,Súkromné tuzemské,Private inland,1,1,SK HOBO CORE,Restaurants and mobile food service activities,I56.1,I56,Food and beverage service activities,I,Accommodation and food service activities,FALSE,TRUE,True,NULL,partialy tourism industry,catering & food service industries
2,2,56300,112,528587,811,8,253102,36578720,2021820405,"DOMINA MICHAĽANY, spol. s r.o.",Michaľany,Staničná 305,7614,03/07/2020,14/04/2004,FALSE,SUSR,17/05/2016 22:13,04/07/2020 02:48,FALSE,NULL,NULL,Košický kraj,Region of Košice,Trebišov,Trebišov,Michaľany,Michaľany,Spol. s r. o.,Limited liability comp.,Služby pohostinstiev,Beverage serving activ.,1 zamestnanec,1 employees,Súkromné tuzemské,Private inland,1,1,SK HOBO CORE,Beverage serving activities,I56.3,I56,Food and beverage service activities,I,Accommodation and food service activities,FALSE,TRUE,True,NULL,partialy tourism industry,catering & food service industries
2,4,56101,101,528587,811,8,1474724,47143525,1086027635,Michaela Širotníková - PARAGRAFÉ,Michaľany,Na sídlisku 353/73,7614,30/10/2020,01/07/2017,FALSE,SUSR,17/05/2016 23:33,31/10/2020 05:04,FALSE,NULL,NULL,Košický kraj,Region of Košice,Trebišov,Trebišov,Michaľany,Michaľany,Živnostník,Entrepreneur,Jedálne,Eating houses,3-4 zamestnanci,3-4 employees,Súkromné tuzemské,Private inland,3,4,SK HOBO CORE,Restaurants and mobile food service activities,I56.1,I56,Food and beverage service activities,I,Accommodation and food service activities,FALSE,TRUE,True,NULL,partialy tourism industry,catering & food service industries
2,3,56300,101,528587,811,8,234360,37537172,1041146315,Ján Zembuch,Michaľany,Hlavná ulica 22/43,7614,22/10/2019,21/02/2001,FALSE,SUSR,17/05/2016 22:11,28/10/2019 17:08,FALSE,NULL,NULL,Košický kraj,Region of Košice,Trebišov,Trebišov,Michaľany,Michaľany,Živnostník,Entrepreneur,Služby pohostinstiev,Beverage serving activ.,2 zamestnanci,2 employees,Súkromné tuzemské,Private inland,2,2,SK HOBO CORE,Beverage serving activities,I56.3,I56,Food and beverage service activities,I,Accommodation and food service activities,FALSE,TRUE,True,NULL,partialy tourism industry,catering & food service industries
2,4,56300,101,528587,811,8,252455,40954960,1024381116,Mária Krajňaková,Michaľany,Nová 415,7614,03/07/2020,24/02/2004,FALSE,SUSR,17/05/2016 22:13,04/07/2020 02:48,FALSE,NULL,NULL,Košický kraj,Region of Košice,Trebišov,Trebišov,Michaľany,Michaľany,Živnostník,Entrepreneur,Služby pohostinstiev,Beverage serving activ.,3-4 zamestnanci,3-4 employees,Súkromné tuzemské,Private inland,3,4,SK HOBO CORE,Beverage serving activities,I56.3,I56,Food and beverage service activities,I,Accommodation and food service activities,FALSE,TRUE,True,NULL,partialy tourism industry,catering & food service industries
2,0,93290,101,528587,811,8,423451,33869375,1024168926,Roland Tomaščik - ROYAL,Michaľany,Michaľany 365,7614,31/07/2017,09/07/1992,FALSE,SUSR,17/05/2016 22:30,01/08/2017 09:29,FALSE,NULL,NULL,Košický kraj,Region of Košice,Trebišov,Trebišov,Michaľany,Michaľany,Živnostník,Entrepreneur,"Ost.zábav,voľnočas.čin.",Oth.amusement act.,nezistený,unknown,Súkromné tuzemské,Private inland,1,1,SK HOBO CORE,Amusement and recreation activities,R93.2,R93,Sports activities and amusement and recreation activities,R,"Arts, entertainment and recreation",FALSE,TRUE,True,NULL,NULL,sport & recreation industries
2,0,93290,101,528587,811,8,39993,33148309,1024187901,Ladislav Sarvaš Ing.,Michaľany,Michaľany 86,7614,05/02/2019,21/05/1992,FALSE,SUSR,17/05/2016 21:51,06/02/2019 02:03,FALSE,NULL,NULL,Košický kraj,Region of Košice,Trebišov,Trebišov,Michaľany,Michaľany,Živnostník,Entrepreneur,"Ost.zábav,voľnočas.čin.",Oth.amusement act.,nezistený,unknown,Súkromné tuzemské,Private inland,1,1,SK HOBO CORE,Amusement and recreation activities,R93.2,R93,Sports activities and amusement and recreation activities,R,"Arts, entertainment and recreation",FALSE,TRUE,True,NULL,NULL,sport & recreation industries
2,0,49390,101,528170,811,8,1879913,52796728,NULL,Martin Laškody - NINA,Borša,Ulica F.Rákocziho 456/47,7632,03/12/2019,19/11/2019,FALSE,SUSR,04/12/2019 02:10,04/12/2019 02:10,FALSE,NULL,NULL,Košický kraj,Region of Košice,Trebišov,Trebišov,Borša,Borša,Živnostník,Entrepreneur,Ost.osobná pozemná dopr.,Oth.pass.land transp.nec,nezistený,unknown,Súkromné tuzemské,Private inland,1,1,SK HOBO CORE,Other passenger land transport,H49.3,H49,Land transport and transport via pipelines,H,Transporting and storage,TRUE,TRUE,True,NULL,partialy tourism industry,individual transportation industries
2,4,56101,112,528170,811,8,1855129,52430359,NULL,"RÝCHLE OBČERSTVENIE, s. r. o.",Borša,Hlavná ulica 264/40,7632,22/10/2019,04/06/2019,FALSE,SUSR,06/08/2019 02:37,29/10/2019 15:43,FALSE,NULL,NULL,Košický kraj,Region of Košice,Trebišov,Trebišov,Borša,Borša,Spol. s r. o.,Limited liability comp.,Jedálne,Eating houses,3-4 zamestnanci,3-4 employees,Súkromné tuzemské,Private inland,3,4,SK HOBO CORE,Restaurants and mobile food service activities,I56.1,I56,Food and beverage service activities,I,Accommodation and food service activities,TRUE,TRUE,True,NULL,partialy tourism industry,catering & food service industries
2,0,49390,101,522023,806,8,302416,17251176,1024586530,Ing. Štefan Tomčo - TOM,Slanské Nové Mesto,Slanské Nové Mesto 106,4418,31/07/2017,07/07/1992,FALSE,SUSR,17/05/2016 22:18,01/08/2017 07:54,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice - okolie,Košice - okolie,Slanské Nové Mesto,Slanské Nové Mesto,Živnostník,Entrepreneur,Ost.osobná pozemná dopr.,Oth.pass.land transp.nec,nezistený,unknown,Súkromné tuzemské,Private inland,1,1,SK HOBO CORE,Other passenger land transport,H49.3,H49,Land transport and transport via pipelines,H,Transporting and storage,FALSE,FALSE,True,NULL,partialy tourism industry,individual transportation industries
7,0,49390,112,522023,806,8,1761858,51414741,2120730084,N&L company s.r.o.,Slanské Nové Mesto,Slanské Nové Mesto 148,4418,26/02/2019,05/04/2018,FALSE,SUSR,10/05/2018 02:40,26/02/2019 02:00,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice - okolie,Košice - okolie,Slanské Nové Mesto,Slanské Nové Mesto,Spol. s r. o.,Limited liability comp.,Ost.osobná pozemná dopr.,Oth.pass.land transp.nec,nezistený,unknown,Zahraničné,Foreign,0,0,SK HOBO CORE,Other passenger land transport,H49.3,H49,Land transport and transport via pipelines,H,Transporting and storage,FALSE,FALSE,True,NULL,partialy tourism industry,individual transportation industries
2,0,49320,105,521736,806,8,117705,41452585,1075373728,Ladislav Brečko,Nižná Myšľa,Hlavná 281,4415,03/12/2019,13/01/2014,FALSE,SUSR,17/05/2016 21:58,04/12/2019 02:00,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice - okolie,Košice - okolie,Nižná Myšľa,Nižná Myšľa,FO-slob.povolanie,Freelance occupation,Taxislužba,Taxi operation,nezistený,unknown,Súkromné tuzemské,Private inland,1,1,SK HOBO CORE,Other passenger land transport,H49.3,H49,Land transport and transport via pipelines,H,Transporting and storage,FALSE,FALSE,True,NULL,partialy tourism industry,individual transportation industries
2,0,49320,105,521736,806,8,509985,45008736,1073729063,Ján Klein,Nižná Myšľa,Kopaničná 35/18,4415,10/08/2020,07/07/2020,FALSE,SUSR,17/05/2016 20:57,11/08/2020 02:13,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice - okolie,Košice - okolie,Nižná Myšľa,Nižná Myšľa,FO-slob.povolanie,Freelance occupation,Taxislužba,Taxi operation,nezistený,unknown,Súkromné tuzemské,Private inland,1,1,SK HOBO CORE,Other passenger land transport,H49.3,H49,Land transport and transport via pipelines,H,Transporting and storage,FALSE,FALSE,True,NULL,partialy tourism industry,individual transportation industries
8,4,56300,112,521736,806,8,793983,44994346,2022899362,"GRACE, s.r.o.",Nižná Myšľa,Družstevná 167,4415,30/10/2020,06/10/2009,FALSE,SUSR,17/05/2016 23:05,31/10/2020 04:30,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice - okolie,Košice - okolie,Nižná Myšľa,Nižná Myšľa,Spol. s r. o.,Limited liability comp.,Služby pohostinstiev,Beverage serving activ.,3-4 zamestnanci,3-4 employees,Medzinárodné - súkromné,International-private,3,4,SK HOBO CORE,Beverage serving activities,I56.3,I56,Food and beverage service activities,I,Accommodation and food service activities,FALSE,FALSE,True,NULL,partialy tourism industry,catering & food service industries
2,2,56101,112,521736,806,8,1464612,46916393,2023669824,"PANDA plus, s.r.o.",Nižná Myšľa,Poštová 131,4415,03/07/2020,04/01/2013,FALSE,SUSR,17/05/2016 23:32,04/07/2020 04:52,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice - okolie,Košice - okolie,Nižná Myšľa,Nižná Myšľa,Spol. s r. o.,Limited liability comp.,Jedálne,Eating houses,1 zamestnanec,1 employees,Súkromné tuzemské,Private inland,1,1,SK HOBO CORE,Restaurants and mobile food service activities,I56.1,I56,Food and beverage service activities,I,Accommodation and food service activities,FALSE,FALSE,True,NULL,partialy tourism industry,catering & food service industries
2,1,56300,101,521736,806,8,51180,32558911,1030050142,Ladislav Hegedüš,Nižná Myšľa,Nižná Myšľa 313,4415,31/07/2017,25/05/1994,FALSE,SUSR,17/05/2016 21:52,01/08/2017 02:36,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice - okolie,Košice - okolie,Nižná Myšľa,Nižná Myšľa,Živnostník,Entrepreneur,Služby pohostinstiev,Beverage serving activ.,0 zamestnancov,0 employees,Súkromné tuzemské,Private inland,1,1,SK HOBO CORE,Beverage serving activities,I56.3,I56,Food and beverage service activities,I,Accommodation and food service activities,FALSE,FALSE,True,NULL,partialy tourism industry,catering & food service industries
2,6,56101,112,521736,806,8,1665955,50552104,2120382638,MANDARIN KE s.r.o.,Nižná Myšľa,Družstevná 167,4415,22/10/2019,16/11/2016,FALSE,SUSR,14/12/2016 02:16,29/10/2019 11:43,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice - okolie,Košice - okolie,Nižná Myšľa,Nižná Myšľa,Spol. s r. o.,Limited liability comp.,Jedálne,Eating houses,10-19 zamestnancov,10-19 employees,Súkromné tuzemské,Private inland,10,19,SK HOBO CORE,Restaurants and mobile food service activities,I56.1,I56,Food and beverage service activities,I,Accommodation and food service activities,FALSE,FALSE,True,NULL,partialy tourism industry,catering & food service industries
8,0,56101,112,521736,806,8,1547575,47735180,2024087692,"MANDARIN, s.r.o.",Nižná Myšľa,Družstevná 167,4415,14/02/2018,03/05/2014,FALSE,SUSR,17/05/2016 23:40,15/02/2018 02:57,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice - okolie,Košice - okolie,Nižná Myšľa,Nižná Myšľa,Spol. s r. o.,Limited liability comp.,Jedálne,Eating houses,nezistený,unknown,Medzinárodné - súkromné,International-private,0,0,SK HOBO CORE,Restaurants and mobile food service activities,I56.1,I56,Food and beverage service activities,I,Accommodation and food service activities,FALSE,FALSE,True,NULL,partialy tourism industry,catering & food service industries
8,0,55200,112,521736,806,8,1899364,52870090,NULL,Chin Biz s.r.o.,Nižná Myšľa,Družstevná 167,4415,07/04/2020,28/02/2020,FALSE,SUSR,12/05/2020 19:52,12/05/2020 19:52,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice - okolie,Košice - okolie,Nižná Myšľa,Nižná Myšľa,Spol. s r. o.,Limited liability comp.,Turistické ubytovanie,Holliday accommodation,nezistený,unknown,Medzinárodné - súkromné,International-private,0,0,SK HOBO CORE,Holiday and other short-stay accommodation,I55.2,I55,Accommodation,I,Accommodation and food service activities,FALSE,FALSE,True,NULL,primary tourism industry,tourism accommodation services
2,0,49390,101,544001,811,8,1650936,50472232,NULL,Ján Meško,Zemplínska Nová Ves,Komárovská ulica 49/14,7616,05/11/2019,07/10/2019,FALSE,SUSR,15/09/2016 02:02,06/11/2019 02:04,FALSE,NULL,NULL,Košický kraj,Region of Košice,Trebišov,Trebišov,Zemplínska Nová Ves,Zemplínska Nová Ves,Živnostník,Entrepreneur,Ost.osobná pozemná dopr.,Oth.pass.land transp.nec,nezistený,unknown,Súkromné tuzemské,Private inland,1,1,SK HOBO CORE,Other passenger land transport,H49.3,H49,Land transport and transport via pipelines,H,Transporting and storage,FALSE,FALSE,True,NULL,partialy tourism industry,individual transportation industries
2,0,49390,101,544001,811,8,1103937,46298240,1084128078,Jozef Paleník,Zemplínska Nová Ves,"Zemplínsky Klečenov, Nová 97/9",7616,31/07/2017,03/02/2015,FALSE,SUSR,17/05/2016 23:17,01/08/2017 15:29,FALSE,NULL,NULL,Košický kraj,Region of Košice,Trebišov,Trebišov,Zemplínska Nová Ves,Zemplínska Nová Ves,Živnostník,Entrepreneur,Ost.osobná pozemná dopr.,Oth.pass.land transp.nec,nezistený,unknown,Súkromné tuzemské,Private inland,1,1,SK HOBO CORE,Other passenger land transport,H49.3,H49,Land transport and transport via pipelines,H,Transporting and storage,FALSE,FALSE,True,NULL,partialy tourism industry,individual transportation industries
2,1,56109,101,518115,806,8,677605,35092378,1030693301,"Františka Vaľková - ""SKLEP""",Slančík,Slančík 18,4417,07/04/2020,26/11/1998,FALSE,SUSR,17/05/2016 22:54,12/05/2020 20:50,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice - okolie,Košice - okolie,Slančík,Slančík,Živnostník,Entrepreneur,Ost.účelové stravovanie,Other purpose consume,0 zamestnancov,0 employees,Súkromné tuzemské,Private inland,1,1,SK HOBO CORE,Restaurants and mobile food service activities,I56.1,I56,Food and beverage service activities,I,Accommodation and food service activities,FALSE,FALSE,True,NULL,partialy tourism industry,catering & food service industries
2,0,49390,109,528617,811,8,55952,32457316,1025765224,Ľubomír Mako,Novosad,Zimná 145/3,7602,11/05/2020,30/04/1993,FALSE,SUSR,17/05/2016 21:52,12/05/2020 19:47,FALSE,NULL,NULL,Košický kraj,Region of Košice,Trebišov,Trebišov,Novosad,Novosad,Živ.a sl.povolanie,"Entrep,freelance ocup.",Ost.osobná pozemná dopr.,Oth.pass.land transp.nec,nezistený,unknown,Súkromné tuzemské,Private inland,1,1,SK HOBO CORE,Other passenger land transport,H49.3,H49,Land transport and transport via pipelines,H,Transporting and storage,FALSE,TRUE,True,NULL,partialy tourism industry,individual transportation industries
2,0,56300,101,528617,811,8,1742826,51247747,1123761166,Matúš Takáč,Novosad,Hlavná ulica 130/73,7602,07/06/2019,01/01/2018,FALSE,SUSR,15/02/2018 03:22,08/06/2019 02:00,FALSE,NULL,NULL,Košický kraj,Region of Košice,Trebišov,Trebišov,Novosad,Novosad,Živnostník,Entrepreneur,Služby pohostinstiev,Beverage serving activ.,nezistený,unknown,Súkromné tuzemské,Private inland,1,1,SK HOBO CORE,Beverage serving activities,I56.3,I56,Food and beverage service activities,I,Accommodation and food service activities,FALSE,TRUE,True,NULL,partialy tourism industry,catering & food service industries
2,0,56109,101,528617,811,8,484580,35481498,NULL,Jaroslav Zamba,Novosad,Novosad 22,7602,31/07/2017,11/07/2000,FALSE,SUSR,17/05/2016 22:36,01/08/2017 10:13,FALSE,NULL,NULL,Košický kraj,Region of Košice,Trebišov,Trebišov,Novosad,Novosad,Živnostník,Entrepreneur,Ost.účelové stravovanie,Other purpose consume,nezistený,unknown,Súkromné tuzemské,Private inland,1,1,SK HOBO CORE,Restaurants and mobile food service activities,I56.1,I56,Food and beverage service activities,I,Accommodation and food service activities,FALSE,TRUE,True,NULL,partialy tourism industry,catering & food service industries
2,1,56109,101,528617,811,8,462005,35479515,1023795630,Ing. Igor Bubeňko - GAVA,Novosad,Hlavná 26,7602,31/07/2017,21/10/1991,FALSE,SUSR,17/05/2016 22:33,01/08/2017 09:56,FALSE,NULL,NULL,Košický kraj,Region of Košice,Trebišov,Trebišov,Novosad,Novosad,Živnostník,Entrepreneur,Ost.účelové stravovanie,Other purpose consume,0 zamestnancov,0 employees,Súkromné tuzemské,Private inland,1,1,SK HOBO CORE,Restaurants and mobile food service activities,I56.1,I56,Food and beverage service activities,I,Accommodation and food service activities,FALSE,TRUE,True,NULL,partialy tourism industry,catering & food service industries
2,4,56101,101,528617,811,8,1106529,46429930,1024167914,Martin Baran,Novosad,Hlavná 55/102,7602,06/09/2017,01/12/2011,FALSE,SUSR,17/05/2016 23:18,07/09/2017 02:26,FALSE,NULL,NULL,Košický kraj,Region of Košice,Trebišov,Trebišov,Novosad,Novosad,Živnostník,Entrepreneur,Jedálne,Eating houses,3-4 zamestnanci,3-4 employees,Súkromné tuzemské,Private inland,3,4,SK HOBO CORE,Restaurants and mobile food service activities,I56.1,I56,Food and beverage service activities,I,Accommodation and food service activities,FALSE,TRUE,True,NULL,partialy tourism industry,catering & food service industries
2,1,49390,101,522031,806,8,87221,41450337,1074038130,Róbert Kišidai,Sokoľ,Hlavná 55/15,4431,31/07/2017,07/11/2011,FALSE,SUSR,17/05/2016 21:55,01/08/2017 03:05,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice - okolie,Košice - okolie,Sokoľ,Sokoľ,Živnostník,Entrepreneur,Ost.osobná pozemná dopr.,Oth.pass.land transp.nec,0 zamestnancov,0 employees,Súkromné tuzemské,Private inland,1,1,SK HOBO CORE,Other passenger land transport,H49.3,H49,Land transport and transport via pipelines,H,Transporting and storage,FALSE,FALSE,NULL,True,partialy tourism industry,individual transportation industries
